zipcode,stop_name,lat,lng,county
91941,Campo Rd & Helix Ln,32.750379,-116.997511,San Diego County
92020,Fletcher Pkwy & Garfield Av,32.802516,-116.996837,San Diego County
91977,Jamacha Bl & La Presa Av,32.70772,-116.99289,San Diego County
92071,Mission Gorge Rd & 9416 (Lowes),32.838885,-116.992151,San Diego County
91978,Campo Rd & Barcelona St,32.74784,-116.981358,San Diego County
92020,Fletcher Pkwy & Cuyamaca St,32.807248,-116.978717,San Diego County
92020,W Main St & Richfield Av,32.794875,-116.9734,San Diego County
92020,Fletcher Pkwy & Johnson Av,32.807484,-116.969333,San Diego County
92020,Washington Av & Emerald Av,32.78759,-116.968467,San Diego County
92020,Washington Av & Magnolia Av,32.787582,-116.961849,San Diego County
92020,Madison Av & Magnolia Av,32.800856,-116.961458,San Diego County
91978,Jamacha Bl & Trace Rd,32.73339,-116.958042,San Diego County
92020,Madison Av & Ballantyne St,32.800854,-116.957495,San Diego County
92020,Washington Av & Avocado Av,32.787572,-116.95729,San Diego County
92020,Washington Av & Lincoln Av,32.787562,-116.953399,San Diego County
92020,Washington Av & Mollison Av,32.787565,-116.950301,San Diego County
92019,Washington Av & Anza St,32.787568,-116.947887,San Diego County
92019,Washington Av & 1st St,32.787578,-116.944177,San Diego County
92021,Madison Av & 1st St (Wells Park),32.800129,-116.943427,San Diego County
92021,Broadway & 1st St,32.807603,-116.944264,San Diego County
92019,Washington Av & Ballard St,32.787582,-116.941083,San Diego County
92019,Washington Av & 2nd St,32.7876,-116.936791,San Diego County
91978,Cuyamaca College Dr & Jamacha Rd,32.741147,-116.938998,San Diego County
92021,Broadway & Bostonia St,32.807611,-116.933364,San Diego County
91978,Jamacha Rd & Fury Ln,32.742767,-116.934393,San Diego County
92019,Washington Av & Dorothy St,32.787605,-116.932997,San Diego County
92021,Broadway & Coleen Ct,32.807614,-116.928853,San Diego County
92040,Woodside Av & Erwin Ln,32.856217,-116.929104,San Diego County
91978,Jamacha Rd & Willow Glen Dr,32.744912,-116.928721,San Diego County
92019,Jamacha Rd & Hilton Head Rd,32.746616,-116.927219,San Diego County
92021,Broadway & 3rd St,32.80761,-116.925648,San Diego County
92040,Woodside Av & Channel Rd,32.856729,-116.924999,San Diego County
92021,Business 8 & Los Coches Rd,32.832489,-116.905195,San Diego County
92021,Business 8 & Pinkard Ln,32.841943,-116.88758,San Diego County
92021,Pecan Park Ln & Olde Hwy 80,32.843511,-116.879807,San Diego County
92021,Pecan Park Ln & Rios Canyon Rd,32.843786,-116.877093,San Diego County
92021,Old Hwy 80 & Bond Av,32.847255,-116.870456,San Diego County
92021,Old Hwy 80 & Labrador Ln,32.850527,-116.858002,San Diego County
91901,Arnold Wy & Alpine Grove Ln,32.83579,-116.77331,San Diego County
91901,Alpine Bl & Arnold Wy,32.835385,-116.76636,San Diego County
91901,Alpine Bl & Bay Meadows Dr,32.834776,-116.758726,San Diego County
91901,Willows Rd & Willowside Ter,32.835642,-116.72147,San Diego County
92101,B St & 5th Av,32.717873,-117.159887,San Diego County
92131,Poway Rd & Iola Wy,32.949428,-117.07344,San Diego County
92131,Poway Rd & 12222 (Pomerado Plaza),32.951177,-117.067129,CAL Fire San Diego Unit
92064,Poway Rd & Ridge Dale Dr,32.953312,-117.058422,San Diego County
92064,Aubrey St & Community Rd,32.971223,-117.040235,San Diego County
92119,Mission Gorge Rd & West Hills Pkwy,32.837103,-117.025943,San Diego County
91942,Lake Murray Bl & El Paso St,32.790179,-117.021378,San Diego County
91941,Campo Rd & Kenwood Dr,32.752802,-117.007663,San Diego County
91977,Jamacha Bl & Thayer Dr,32.707844,-117.004182,San Diego County
91977,Campo Rd & Merritt Bl,32.752323,-117.004559,San Diego County
91941,Campo Rd & Bancroft Dr,32.751395,-117.000808,San Diego County
91977,Jamacha Bl & Grand Av,32.707998,-116.997899,San Diego County
92020,Fletcher Pkwy & Garfield Av,32.802729,-116.99707,San Diego County
91941,Campo Rd & Rogers Rd,32.748151,-116.991947,San Diego County
91977,Jamacha Bl & San Juhn St,32.708017,-116.990656,San Diego County
91977,Jamacha Bl & San Diego St,32.708413,-116.986944,San Diego County
91941,Campo Rd & Conrad Dr,32.748097,-116.986736,San Diego County
92020,Fletcher Pkwy & Cuyamaca St,32.807674,-116.978587,San Diego County
92071,Mission Gorge Rd & 1St-Magnolia Ave,32.838529,-116.968766,San Diego County
92020,Madison Av & Magnolia Av,32.800992,-116.962728,San Diego County
91978,Jamacha Bl & Trace Rd,32.733482,-116.958261,San Diego County
92020,Washington Av & Avocado Av,32.787775,-116.957012,San Diego County
91978,Jamacha Rd & Campo Rd,32.739934,-116.94109,San Diego County
92020,Madison Av & June Wy,32.800276,-116.948144,San Diego County
92019,Washington Av & Anza St,32.787779,-116.947992,San Diego County
92021,Madison Av & 1st St,32.800274,-116.944108,San Diego County
92021,Madison Av & 2nd St,32.800276,-116.934752,San Diego County
92019,Washington Av & Dorothy St,32.787784,-116.93337,San Diego County
92019,Madison Av & E Main St,32.800282,-116.929324,San Diego County
92040,Woodside Av & Erwin Ln,32.856408,-116.929337,San Diego County
92040,Woodside Av & Channel Rd,32.856995,-116.92506,San Diego County
92040,Woodside Av & Los Coches Rd,32.857383,-116.921933,San Diego County
92021,Business 8 & East Lakeview Rd,32.840331,-116.893722,San Diego County
92021,Business 8 & Pinkard Ln,32.841936,-116.888319,San Diego County
92021,Old Hwy 80 & Pecan Park Ln,32.843923,-116.879758,San Diego County
92021,Old Hwy 80 & Labrador Ln,32.850587,-116.858178,San Diego County
91901,Arnold Wy & Alpine Grove Ln,32.835947,-116.773337,San Diego County
91901,Arnold Wy & Olivewood Ln,32.83509,-116.768627,San Diego County
91901,Arnold Wy & Alpine Bl,32.835407,-116.767155,San Diego County
91901,Willows Rd & Hillcrest Dr,32.834798,-116.723465,San Diego County
91901,Willows Rd & Willowside Ter,32.835602,-116.721841,San Diego County
91978,Sweetwater Springs Bl & Campo Rd,32.743285,-116.972594,San Diego County
91978,Sweetwater Springs Bl & Rothgard Rd,32.738797,-116.972219,San Diego County
91978,Sweetwater Springs Bl & Moorpark St,32.733483,-116.971389,San Diego County
92020,Johnson Av & Madison Av,32.800186,-116.9709,San Diego County
91978,Calavo Dr & Ranchwood Dr,32.732395,-116.96193,San Diego County
92021,Graves Av & Prospect Av,32.83028,-116.960716,San Diego County
92021,Winter Gardens Bl & Royal Rd,32.82391,-116.933344,San Diego County
92040,Winter Gardens Bl & Rockcrest Rd,32.845941,-116.930976,San Diego County
92040,Winter Gardens Bl & Woodside Av,32.855223,-116.930956,CAL Fire San Diego Unit
92019,Jamacha Rd & Plantation Wy,32.774084,-116.9277,San Diego County
92019,Jamacha Rd & Granite Hills Dr,32.784726,-116.927746,San Diego County
92019,Jamacha Rd & Gustavo St,32.782873,-116.927742,San Diego County
92019,Jamacha Rd & Calle Albara,32.752841,-116.927221,San Diego County
92021,E Main St & Pepper Dr,32.813939,-116.917208,San Diego County
92021,Lake Jennings Park Rd & Business 8,32.845856,-116.882441,San Diego County
92131,Sabre Springs Pkwy & Savannah Creek Rd,32.949107,-117.096145,CAL Fire San Diego Unit
92064,Pomerado Rd & Poway Rd,32.95243,-117.062337,CAL Fire San Diego Unit
92064,Pomerado Rd & Robison Bl,32.955282,-117.062326,CAL Fire San Diego Unit
92064,Pomerado Rd & Mcferon Rd,32.957517,-117.062301,CAL Fire San Diego Unit
92064,Pomerado Rd & 9th St,32.959119,-117.062335,CAL Fire San Diego Unit
92064,Pomerado Rd & Meadowbrook Ln,32.964041,-117.062361,CAL Fire San Diego Unit
92064,Pomerado Rd & Vaughan Rd,32.966375,-117.062363,CAL Fire San Diego Unit
92064,Pomerado Rd & Holland Rd,32.970245,-117.062314,CAL Fire San Diego Unit
92064,Pomerado Rd & Glen Oak Rd,32.974049,-117.062264,San Diego County
92128,Pomerado Rd & Colony Dr,32.981347,-117.062126,San Diego County
92128,Pomerado Rd & Nazas Dr,32.985382,-117.05994,San Diego County
92128,Pomerado Rd & Kaitz St,32.987506,-117.058459,San Diego County
92128,Pomerado Rd & Bernardo Heights Pkwy,33.001776,-117.058026,San Diego County
92128,Pomerado Rd & Caminito Vecinos,33.014842,-117.058515,San Diego County
92128,Pomerado Rd & Roberto Wy,32.990705,-117.057983,San Diego County
92128,Pomerado Rd & Stone Canyon Rd,33.004412,-117.057626,San Diego County
92128,Pomerado Rd & Via Monte Claro,32.993669,-117.05785,San Diego County
92128,Pomerado Rd & Pomerado Hospital,32.997026,-117.057712,San Diego County
92128,Pomerado Rd & Avenida La Valencia,33.01174,-117.056288,San Diego County
92064,Midland Rd & Poway Rd,32.957505,-117.036438,San Diego County
92064,Midland Rd & Cynthia Ln,32.960789,-117.036148,San Diego County
92064,Espola Rd & High Valley Rd,32.989772,-117.024343,San Diego County
92064,Espola Rd & Lake Poway Rd,33.007709,-117.023833,San Diego County
92064,Espola Rd & Morning Air Rd,33.009419,-117.023717,San Diego County
92064,Espola Rd & Sandhill Rd,33.002411,-117.023538,San Diego County
91945,Sweetwater Rd & Blossom Ln,32.724616,-117.013914,San Diego County
91977,Sweetwater Rd & Troy St,32.736432,-117.014267,San Diego County
91977,Jamacha Bl & Whitestone Rd,32.716166,-116.976325,San Diego County
91978,Campo Rd & Agua Dulce Bl,32.744864,-116.974701,San Diego County
91978,Sweetwater Springs Bl & Loma Ln,32.736896,-116.971524,San Diego County
91978,Sweetwater Springs Bl & Austin Dr,32.731298,-116.97141,San Diego County
92020,Johnson Av & Arnele Av,32.804521,-116.970822,San Diego County
92020,Johnson Av & W Main St,32.795662,-116.970896,San Diego County
92021,Graves Av & Hart Dr,32.811381,-116.96141,San Diego County
92021,Graves Av & Greenfield Dr,32.814092,-116.961132,San Diego County
92071,Graves Av & Pepper Dr,32.825387,-116.961315,San Diego County
91978,Calavo Dr & Jamacha Bl,32.731336,-116.961076,San Diego County
92021,Graves Av & Graves Ln,32.817286,-116.958665,San Diego County
92021,Graves Av & Bradley Av,32.818632,-116.958855,San Diego County
92021,2nd St & Broadway,32.808251,-116.935556,San Diego County
92021,Winter Gardens Bl & Pepper Dr,32.821268,-116.93391,San Diego County
92040,Winter Gardens Bl & Short St,32.826625,-116.933365,San Diego County
92040,Winter Gardens Bl & Gay Rio Dr,32.839145,-116.93328,San Diego County
92040,Winter Gardens Bl & Fair Ln,32.84137,-116.932978,San Diego County
92040,Winter Gardens Bl & Sapota Dr,32.831263,-116.932275,San Diego County
92040,Winter Gardens Bl & Lemoncrest Dr,32.849869,-116.93097,CAL Fire San Diego Unit
92040,Winter Gardens Bl & Wintercrest Dr,32.852494,-116.930945,San Diego County
92020,Jamacha Rd & Chase Av,32.769664,-116.927692,San Diego County
92019,Jamacha Rd & Scottys Wy,32.757283,-116.927145,San Diego County
92019,Jamacha Rd & Brabham St,32.750489,-116.927115,San Diego County
92021,E Main St & Greenfield Dr,32.8128,-116.917977,San Diego County
92021,E Main St & Sydney Ter,32.81802,-116.914771,San Diego County
92021,E Main St & Lavala Ln,32.821045,-116.913918,San Diego County
92021,Lake Jennings Park Rd & Old Hwy 80,32.844322,-116.881414,San Diego County
92064,Poway Rd & Ridgedale Dr,32.953354,-117.0579,San Diego County
92064,Espola Rd & Eden Grove (Poway Hs),32.996522,-117.023428,San Diego County
92071,Woodglen Vista Dr & Ironwood Av,32.866027,-116.976715,San Diego County
91978,Sweetwater Springs Bl & Monte Vista Hs,32.736826,-116.97179,San Diego County
91978,Jamacha Bl & Lamplighter Village,32.729306,-116.962259,San Diego County
92019,Lexington Av & Gina Av,32.792815,-116.930161,San Diego County
92021,Business 8 & 13460,32.835656,-116.901478,San Diego County
92021,Business 8 & Kay Jay Ln,32.838537,-116.896115,San Diego County
92021,Old Hwy 80 & Pecan Park Ln,32.845871,-116.873937,San Diego County
92021,Old Hwy 80 & Oak Creek Rd,32.855705,-116.842654,San Diego County
91901,Tavern Rd & Alpine Bl,32.8359,-116.776547,San Diego County
91901,Arnold Wy & Alpine Village Apts,32.835903,-116.770117,San Diego County
91901,Alpine Bl & Ramsey Rd,32.835183,-116.76161,San Diego County
91901,Alpine Bl & Louise Dr,32.834644,-116.756732,San Diego County
92064,Poway Rd & Carriage Heights Wy,32.95648,-117.051011,San Diego County
92064,Poway Rd & Poway Plaza,32.956361,-117.042622,San Diego County
91977,Jamacha Bl & San Miguel St,32.707765,-116.990001,San Diego County
92020,Parkway Plaza Transit Center,32.8046,-116.967692,San Diego County
91941,Calle Verde & Avocado Bl (Rancho Sd Vlg),32.748154,-116.960633,San Diego County
92021,Business 8 & 13450,32.833699,-116.904137,San Diego County
92021,Business 8 & 13490,32.836892,-116.898551,San Diego County
92021,Business 8 & El Dorado Pkwy,32.839919,-116.894038,San Diego County
92021,Business 8 & El Dorado Pkwy,32.840736,-116.891892,San Diego County
92021,Business 8 & Lake Valley Rd,32.841434,-116.889224,San Diego County
92021,Business 8 & Lake Jennings Park Rd,32.844541,-116.883207,San Diego County
92021,Old Hwy 80 & 15141,32.855002,-116.848309,San Diego County
92021,Old Hwy 80 & Carta Ln,32.855751,-116.841154,San Diego County
91901,Alpine Bl & Alpine Oaks MHP,32.833146,-116.739089,San Diego County
91901,Willows Rd & 4058,32.834328,-116.726324,San Diego County
92064,Poway Rd & 12900,32.956708,-117.049318,CAL Fire San Diego Unit
92064,Poway Rd & 13236,32.956635,-117.043563,San Diego County
92071,Town Center Pkwy & 140,32.8412,-116.988883,San Diego County
92071,Mission Gorge Rd & Tamberly Wy,32.838366,-116.97859,San Diego County
91978,Jamacha Bl & Lamplighter Village,32.729376,-116.962585,San Diego County
91978,Calle Verde & Avocado Bl,32.748362,-116.961288,San Diego County
92040,Business 8 & Los Coches Rd,32.83399,-116.904175,San Diego County
92021,Business 8 & 13490,32.836812,-116.899029,San Diego County
92021,Business 8 & 13545,32.837409,-116.897975,San Diego County
92021,Business 8 & Lake Jennings Park Rd,32.843792,-116.884559,San Diego County
92021,Old Hwy 80 & 15141,32.855148,-116.848268,San Diego County
92021,Old Hwy 80 & Carta Ln,32.855952,-116.841028,San Diego County
91901,Alpine Bl & Alpine MHP,32.835356,-116.762085,San Diego County
91901,Alpine Bl & Bay Meadows Dr,32.835091,-116.759652,San Diego County
91901,Alpine Bl & Alpine Oaks MHP,32.833297,-116.739265,San Diego County
92064,Poway Rd & 12312,32.951753,-117.065276,San Diego County
91945,Broadway & St John's Plaza,32.74408,-117.021628,San Diego County
92020,Grossmont College,32.815168,-117.005427,San Diego County
92071,Mission Gorge Rd & 10152,32.838825,-116.977575,San Diego County
91978,Sweetwater Springs Bl & 3115,32.734978,-116.971401,San Diego County
91978,Austin Dr & Via Orange Wy,32.730938,-116.969026,San Diego County
92021,Graves Av & Broadway,32.809461,-116.960607,San Diego County
92019,Cuyamaca College,32.744283,-116.942343,San Diego County
92021,Business 8 & 13460,32.835726,-116.901762,San Diego County
92021,Business 8 & Kay Jay Ln,32.838638,-116.896295,San Diego County
92021,Business 8 & Lake Valley Rd,32.841071,-116.891393,San Diego County
92021,Old Hwy 80 & 14310,32.84593,-116.87439,San Diego County
91901,Tavern Rd & Arnold Wy,32.835873,-116.775791,San Diego County
91901,Arnold Wy & Alpine Village Apts,32.836184,-116.77048,San Diego County
91901,Alpine Bl & Louise Dr,32.834834,-116.756812,San Diego County
91901,Willows Rd & 4058 (Health Center),32.834423,-116.72596,San Diego County
92040,Winter Gardens Bl & 8760,32.836169,-116.933208,San Diego County
92021,Business 8 & Aurora Dr,32.8234,-116.913412,San Diego County
92040,Winter Gardens Bl & Knoll Crest Pl,32.84724,-116.931184,San Diego County
92021,Business 8 & 13162,32.828469,-116.909199,San Diego County
92064,Midland Rd & Summerlyn Apts,32.958633,-117.036334,San Diego County
92064,Midland Rd & Poinsettia Dr,32.966108,-117.035974,San Diego County
92071,Magnolia Av & Riverview Pkwy,32.844019,-116.969517,San Diego County
92040,Winter Gardens Bl & 8755,32.836157,-116.932957,San Diego County
92040,Winter Gardens Bl & 8661,32.834279,-116.9325,San Diego County
92040,Winter Gardens Bl & Knoll Crest Pl,32.848222,-116.930967,San Diego County
92021,E Main St & Greenfield Dr,32.811279,-116.919065,San Diego County
92021,E Main St & Pepper Dr,32.815558,-116.9161,San Diego County
92021,Olde Hwy 80 & Marina Springs Ln,32.848725,-116.8623,San Diego County
92114,Roswell St & Hilltop Dr,32.713972,-117.080535,San Diego County
92071,Town Center Pkwy & 101,32.841665,-116.988317,San Diego County
92071,Town Center Pkwy & 205,32.842745,-116.986053,San Diego County
92071,Cuyamaca St & River Park Dr,32.847923,-116.983277,San Diego County
92071,Cuyamaca St & Riverwalk Dr,32.851326,-116.98324,San Diego County
92071,Mast Bl & West Hills Pkwy,32.848128,-117.020404,San Diego County
92071,Mast Bl & 8756 (West Hills Hs),32.848956,-117.017211,San Diego County
92071,Mast Bl & Medina Dr,32.849618,-117.010271,San Diego County
92071,Mast Bl & Pebble Beach Dr,32.849571,-117.00762,San Diego County
92071,Mast Bl & Fanita Pkwy,32.85025,-117.004273,San Diego County
92071,Magnolia Av & Alexander Wy,32.836015,-116.965714,San Diego County
92021,Graves Av & 8253,32.826962,-116.961341,San Diego County
92021,Bradley Av & 425,32.819015,-116.95491,San Diego County
92021,Bradley Av & Sams Hill Rd,32.819017,-116.953012,San Diego County
92021,Mollison Av & Pepper Dr,32.823145,-116.949699,San Diego County
92021,Pepper Dr & Graves Av,32.82502,-116.960609,San Diego County
92021,Pepper Dr & Vulcan St,32.825024,-116.958555,San Diego County
92021,Pepper Dr & Garywood St,32.825032,-116.953841,San Diego County
92021,Pepper Dr & Bates Ln,32.824792,-116.951984,San Diego County
92021,Mollison Av & Pepper Dr,32.822345,-116.949819,San Diego County
92021,Bradley Av & Sams Hill Rd,32.819252,-116.953284,San Diego County
92021,Bradley Av & 360,32.819247,-116.955204,San Diego County
92021,2nd St & Greenfield Dr,32.813748,-116.935566,San Diego County
92021,2nd St & Dawnridge Av,32.816315,-116.935551,San Diego County
92021,2nd St & Pepper Dr,32.820272,-116.935236,San Diego County
92021,2nd St & Dawnridge Av,32.816121,-116.935858,San Diego County
91977,Tyler St & Tyler Ct,32.730341,-117.012205,San Diego County
91977,Bancroft Dr & 8963,32.730702,-117.006728,San Diego County
91977,Bancroft Dr & Valencia St,32.734934,-117.006378,San Diego County
91977,Bancroft Dr & Lamar St,32.738866,-117.005521,San Diego County
91977,Bancroft Dr & Switzer Dr,32.743177,-117.004101,San Diego County
91977,Bancroft Dr & Switzer Dr,32.743098,-117.004298,San Diego County
91977,Bancroft Dr & Lamar St,32.738865,-117.005751,San Diego County
91977,Bancroft Dr & Valencia St,32.735235,-117.006507,San Diego County
91977,Bancroft Dr & 2300,32.730816,-117.006843,San Diego County
91977,Tyler St & Spring Grove Ln,32.730438,-117.012999,San Diego County
91977,Jamacha Rd & Sweetwater Rd,32.714689,-117.010739,San Diego County
91977,Jamacha Rd & Kempton St,32.714774,-117.001803,San Diego County
91977,Grand Av & Jamacha Rd,32.714641,-116.997432,San Diego County
91977,Grand Av & St George St,32.711367,-116.997508,San Diego County
91977,Jamacha Bl & Gillispie Dr,32.707383,-117.008076,San Diego County
92021,E Main St & 1625,32.809715,-116.92018,San Diego County
92021,Camino Canada & Walmart,32.82345,-116.902605,San Diego County
92021,Pepper Dr & Vulcan St,32.825163,-116.959269,San Diego County
92021,Old Hwy 80 & Flinn Crest St,32.847856,-116.865068,San Diego County
92021,Graves Av & Broadway,32.809589,-116.960448,San Diego County
92071,Cuyamaca St & Mast Bl,32.855776,-116.982779,San Diego County
92071,Cuyamaca St & Beck Dr,32.859366,-116.982639,San Diego County
92071,Cuyamaca St & El Nopal,32.862425,-116.982124,San Diego County
92071,Cuyamaca St & Woodglen Vista Dr,32.865733,-116.981852,San Diego County
91941,Campo Rd & 9400,32.749347,-116.994598,San Diego County
92064,Pomerado Rd & Arbolitos Park (Sports Field),32.975781,-117.062231,San Diego County
92021,Camino Canada & Los Coches Rd,32.825282,-116.901776,San Diego County
92020,Chase Av & Johnson Av,32.780319,-116.969739,San Diego County
91978,Rancho San Diego Towne Center & Transit Center,32.738769,-116.941038,San Diego County
92064,Poway Rd & Pomerado Rd,32.951708,-117.063714,San Diego County
92064,Pomerado Rd & Robison Bl,32.953532,-117.062632,CAL Fire San Diego Unit
92020,W Douglas Av & El Cajon Bl,32.794117,-116.967658,San Diego County
92020,W Douglas Av & Sunshine Av,32.793784,-116.964919,San Diego County
92020,W Douglas Av & Magnolia Av,32.793794,-116.962703,San Diego County
92020,E Douglas Av & El Cajon Library,32.79379,-116.960555,San Diego County
92020,Claydelle Av & E Main St,32.794564,-116.958713,San Diego County
92020,E Main St & Taft Av,32.794862,-116.956168,San Diego County
92020,E Main St & Lincoln Av,32.794853,-116.953434,San Diego County
92020,E Main St & Mollison Av,32.794861,-116.950538,San Diego County
92020,E Main St & Anza St,32.794857,-116.947876,San Diego County
92019,E Main St & 1st St,32.794851,-116.94416,San Diego County
92020,E Main St & Ballard St,32.794837,-116.940645,San Diego County
92019,E Main St & 2nd St,32.794841,-116.937974,San Diego County
92021,N 2nd St & E Main St,32.796845,-116.935562,San Diego County
92021,Madison Av & Walter Wy,32.800133,-116.934774,San Diego County
92019,E Main St & Oakdale Av,32.801161,-116.929301,San Diego County
92021,E Main St & 1523,32.804517,-116.925777,San Diego County
92021,N 2nd St & E Main St,32.796409,-116.935864,San Diego County
92019,E Main St & 2nd St,32.795153,-116.93727,San Diego County
92019,E Main St & Orlando St,32.795017,-116.939908,San Diego County
92019,E Main St & Safari Dr,32.795069,-116.942528,San Diego County
92020,E Main St & 1st St,32.795072,-116.944855,San Diego County
92020,E Main St & Anza St,32.795074,-116.947871,San Diego County
92020,E Main St & Mollison Av,32.795071,-116.951321,San Diego County
92020,E Main St & Lincoln Av,32.795073,-116.953019,San Diego County
92020,E Main St & Ballantyne St,32.795084,-116.957816,San Diego County
92020,Claydelle Av & E Main St,32.794492,-116.958865,San Diego County
92020,E Douglas Av & First Baptist Church,32.793936,-116.960442,San Diego County
92020,W Douglas Av & Sunshine Av,32.793934,-116.964611,San Diego County
92020,W Douglas Av & El Cajon Bl,32.794368,-116.967579,San Diego County
92020,W Main St & Johnson Av,32.795064,-116.970204,San Diego County
92020,W Main St & Johnson Av,32.794882,-116.970333,San Diego County
92021,Broadway & N 2nd St,32.807541,-116.936518,San Diego County
92019,Jamacha Rd & E Main St,32.794765,-116.935842,San Diego County
91950,Plaza Bl & D Av,32.675139,-117.102193,San Diego County
91950,Plaza Bl & Highland Av,32.675903,-117.099477,San Diego County
91950,4th St & Palm Av,32.683979,-117.091267,San Diego County
91950,18th St & N Av,32.671251,-117.0889,San Diego County
91950,Plaza Bl & Palm Av,32.676784,-117.089668,San Diego County
91950,Plaza Bl & 1900,32.676498,-117.086334,San Diego County
91950,18th St & Newell St,32.672792,-117.083335,San Diego County
91950,18th St & Prospect St,32.673645,-117.080337,San Diego County
91950,4th St & Drexel Av,32.687351,-117.079235,San Diego County
91950,Plaza Bl & B Av,32.674702,-117.103758,San Diego County
91950,E 4th St & F Av,32.681029,-117.10184,San Diego County
91950,24th St & National City Bl,32.662098,-117.100995,San Diego County
91950,24th St & B Av,32.662749,-117.098626,San Diego County
91950,4th St & I Av,32.68186,-117.098891,San Diego County
91950,Plaza Bl & Highland Av,32.676593,-117.097069,San Diego County
91950,4th St & K Av,32.682452,-117.096781,San Diego County
91950,E 4th St & M Av,32.682945,-117.09504,San Diego County
91950,Plaza Bl & L Av,32.677002,-117.093495,San Diego County
91950,30th St & Highland Av,32.659281,-117.090495,San Diego County
91950,18th St & Palm Av,32.671837,-117.086738,San Diego County
91950,4th St & U Av,32.685303,-117.086509,San Diego County
91950,4th St & Euclid Av,32.686334,-117.082842,San Diego County
91950,Plaza Bl & Grove St,32.678057,-117.082631,San Diego County
91950,Sweetwater Rd & Olive St,32.660261,-117.074854,San Diego County
91950,Sweetwater Rd & Orange St,32.65996,-117.073311,San Diego County
91950,Sweetwater Rd & Plaza Bonita Rd,32.65946,-117.06593,San Diego County
91950,Mile Of Cars Wy & Hoover Av,32.661371,-117.104311,San Diego County
91950,National City Bl & Plaza Bl,32.674385,-117.106189,San Diego County
91950,24th St & National City Bl,32.662209,-117.101252,San Diego County
91950,Division St & Highland Av,32.685364,-117.100494,San Diego County
91950,Plaza Bl & Highland Av,32.676844,-117.09685,San Diego County
91950,Plaza Bl & L Av,32.677362,-117.094645,San Diego County
91950,30th St & Highland Av,32.659374,-117.090958,CAL Fire San Diego Unit
91950,Plaza Bl & N Av,32.677109,-117.092384,San Diego County
91950,18th St & N Av,32.671365,-117.089041,San Diego County
91950,Plaza Bl & Palm Av,32.676956,-117.090212,San Diego County
91950,Division St & N R Av,32.688111,-117.090686,San Diego County
91950,18th St & Palm Av,32.671965,-117.086876,San Diego County
91950,Plaza Bl & Grove St,32.67814,-117.082983,San Diego County
91950,Division St & Drexel Av,32.690957,-117.080416,San Diego County
91950,Plaza Bl & Euclid Av,32.680258,-117.079402,San Diego County
91950,Sweetwater Rd & Orange St,32.660186,-117.073261,San Diego County
91950,Plaza Bl & D Av,32.675263,-117.102506,San Diego County
91950,E 4th St & F Av,32.681025,-117.10236,San Diego County
91950,24th St & D Av,32.663158,-117.097885,San Diego County
91950,D Av & 30th St,32.658425,-117.095452,San Diego County
91950,Division St & Euclid Av,32.689526,-117.085596,San Diego County
91950,18th St & Newell St,32.672687,-117.084147,San Diego County
91950,18th St & Prospect St,32.673608,-117.080893,San Diego County
91950,Sweetwater Rd & Prospect St,32.661724,-117.08081,San Diego County
91950,Plaza Bl & Euclid Av,32.679509,-117.080932,San Diego County
91950,Division St & Harbison Av,32.69145,-117.078662,San Diego County
91950,Sweetwater Rd & Olive St,32.660537,-117.074983,San Diego County
91950,Plaza Bl & Harbison Av,32.68159,-117.07467,San Diego County
91950,Sweetwater Rd & Valley Rd,32.660474,-117.070469,San Diego County
92139,Alleghany St & Reo Dr,32.679079,-117.068406,San Diego County
91950,Sweetwater Rd & Stockman St,32.660057,-117.066693,San Diego County
91950,D Av & E 8th St,32.677141,-117.102914,San Diego County
91950,National City Bl & Mile Of Cars Wy,32.662167,-117.101697,San Diego County
91950,Euclid Av & Solola Av,32.693811,-117.085201,San Diego County
91950,Euclid Av & Plaza Bl,32.679629,-117.080136,San Diego County
91950,Euclid Av & 16th St,32.675658,-117.079604,San Diego County
91950,Euclid Av & 20th St,32.672569,-117.078475,San Diego County
91950,National City Bl & W 12th St,32.672073,-117.105549,San Diego County
91950,National City Bl & W 14th St,32.670151,-117.104959,San Diego County
91950,D Av & E 4th St,32.680208,-117.104107,San Diego County
91950,National City Bl & W 18th St,32.666819,-117.103503,San Diego County
91950,National City Bl & 2120,32.664387,-117.102557,San Diego County
91950,Highland Av & Division St,32.685209,-117.101559,San Diego County
91950,Highland Av & 4th St,32.681689,-117.100247,San Diego County
91950,D Av & 24th St,32.662829,-117.097343,San Diego County
91950,D Av & 26th St,32.661231,-117.096717,San Diego County
91950,D Av & 29th St,32.658627,-117.095704,San Diego County
91950,Euclid Av & Division St,32.690053,-117.085231,San Diego County
91950,Euclid Av & Logan Av,32.696526,-117.085208,San Diego County
91950,Euclid Av & 1st St,32.688018,-117.084571,San Diego County
91950,Euclid Av & 4th St,32.685741,-117.083623,San Diego County
91950,Euclid Av & 6th St,32.684285,-117.083057,San Diego County
91950,Euclid Av & Windsor Heights Apts,32.681446,-117.081584,San Diego County
91950,Euclid Av & 24th St,32.668627,-117.076943,San Diego County
91950,Euclid Av & Ridgeway Dr,32.665866,-117.075955,San Diego County
91950,D Av & E 15th St,32.671454,-117.100519,San Diego County
91950,18th St & Harding Av,32.665901,-117.10777,San Diego County
